round_id,hand_number,player_cards,dealer_cards,actions,bet_amount,final_result,blackjack,busted,strategy_used,bet_mode,true_count_prev_round,running_count_end,true_count_end,cards_remaining,decks_remaining
491,1,"2,K,7,A,8","8,Q","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.083,-2.0,-0.006,236,4.538
491,1,"2,K,7","8,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.083,-1.0,-0.003,236,4.538
492,1,"7,A,4","8,9","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.322,0.0,0.0,232,4.462
492,1,"7,A","8,9",stand,10.0,win,False,False,random-dfs,fixed,-1.322,-1.0,-0.003,232,4.462
492,1,"7,A,4,Q","8,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.322,-1.0,-0.003,232,4.462
492,1,"7,A,4","8,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.322,0.0,0.0,232,4.462
493,1,"4,Q,2,4,10","A,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.569,0.0,0.0,228,4.385
493,1,"4,Q,2,4","A,9","hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-1.569,1.0,0.003,228,4.385
493,1,"4,Q,2","A,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.569,0.0,0.0,228,4.385
493,1,"4,Q,2","A,9","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.569,0.0,0.0,228,4.385
493,1,"4,Q","A,9",stand,10.0,lose,False,False,random-dfs,fixed,-1.569,-1.0,-0.003,228,4.385
494,1,"2,4","10,8",stand,10.0,lose,False,False,random-dfs,fixed,-1.825,1.0,0.003,224,4.308
494,1,"2,4,3","10,8","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.825,2.0,0.006,224,4.308
494,1,"2,4,3,10","10,8","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.825,1.0,0.003,224,4.308
494,1,"2,4,3,10,J","10,8","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.825,0.0,0.0,224,4.308
494,1,"2,4,3","10,8","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.825,2.0,0.006,224,4.308
495,1,"3,10,10","J,4,8","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.625,-1.0,-0.003,220,4.231
495,1,"3,10,10","J,4,8",hit,10.0,lose,False,True,random-dfs,fixed,-1.625,-1.0,-0.003,220,4.231
495,1,"3,10","J,4,10",stand,10.0,win,False,False,random-dfs,fixed,-1.625,-1.0,-0.003,220,4.231
496,1,"10,8,10","6,6,A,J","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.655,-2.0,-0.006,216,4.154
496,1,"10,8,10","6,6,A,J",hit,10.0,lose,False,True,random-dfs,fixed,-1.655,-2.0,-0.006,216,4.154
496,1,"10,8","6,6,10",stand,10.0,win,False,False,random-dfs,fixed,-1.655,0.0,0.0,216,4.154
497,1,"10,A","J,6,6",stand,10.0,win,True,False,random-dfs,fixed,-1.444,-1.0,-0.003,212,4.077
498,1,"6,5,4","Q,6,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.962,2.0,0.006,208,4.0
498,1,"6,5,4,Q","Q,6,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.962,3.0,0.01,208,4.0
498,1,"6,5,4","Q,6,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.962,2.0,0.006,208,4.0
498,1,"6,5","Q,6,4",stand,10.0,lose,False,False,random-dfs,fixed,-1.962,3.0,0.01,208,4.0
499,1,"4,Q","5,7,2,K",stand,10.0,win,False,False,random-dfs,fixed,-1.5,1.0,0.003,204,3.923
499,1,"4,Q,2","5,7,K","double,stand",20.0,win,False,False,random-dfs,fixed,-1.5,1.0,0.003,204,3.923
499,1,"4,Q,2,K","5,7,7","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.5,1.0,0.003,204,3.923
499,1,"4,Q,2","5,7,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.5,1.0,0.003,204,3.923
500,1,"2,K,7,2","7,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.275,0.0,0.0,200,3.846
500,1,"2,K,7","7,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.275,-1.0,-0.003,200,3.846
500,1,"2,K,7","7,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.275,-1.0,-0.003,200,3.846
500,1,"2,K","7,Q",stand,10.0,lose,False,False,random-dfs,fixed,-1.275,-1.0,-0.003,200,3.846
501,1,"7,2,2,3","6,10,2","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.56,4.0,0.013,196,3.769
501,1,"7,2,2,3,2,4","6,10,2","hit,hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.56,6.0,0.019,196,3.769
501,1,"7,2,2,3,2,4,2","6,10,2","hit,hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.56,7.0,0.022,196,3.769
501,1,"7,2,2,3,2","6,10,4","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.56,5.0,0.016,196,3.769
501,1,"7,2,2","6,10,3","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.56,3.0,0.01,196,3.769
501,1,"7,2","6,10,2",stand,10.0,lose,False,False,random-dfs,fixed,-1.56,2.0,0.006,196,3.769
501,1,"7,2,2","6,10,3","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.56,3.0,0.01,196,3.769
502,1,"2,3,2","2,4,2,9","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.327,6.0,0.019,192,3.692
502,1,"2,3","2,4,2,2,9",stand,10.0,lose,False,False,random-dfs,fixed,-1.327,6.0,0.019,192,3.692
502,1,"2,3,2,2,9","2,4,9,2","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.327,7.0,0.022,192,3.692
502,1,"2,3,2,2,9,9","2,4,2,10","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.327,6.0,0.019,192,3.692
502,1,"2,3,2,2","2,4,9,9","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.327,6.0,0.019,192,3.692
502,1,"2,3,2","2,4,2,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.327,6.0,0.019,192,3.692
503,1,"2,2","9,9",stand,10.0,lose,False,False,random-dfs,fixed,-0.271,2.0,0.006,188,3.615
503,1,"2,2,2","9,9","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.271,3.0,0.01,188,3.615
503,1,"2,2,2,10,9","9,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.271,2.0,0.006,188,3.615
503,1,"2,2,2,10","9,9","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.271,2.0,0.006,188,3.615
503,1,"2,2,2","9,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.271,3.0,0.01,188,3.615
504,1,"2,10,J","9,9","double,stand",20.0,lose,False,True,random-dfs,fixed,0.277,-1.0,-0.003,184,3.538
504,1,"2,10","9,9",stand,10.0,lose,False,False,random-dfs,fixed,0.277,0.0,0.0,184,3.538
504,1,"2,10,J","9,9",hit,10.0,lose,False,True,random-dfs,fixed,0.277,-1.0,-0.003,184,3.538
505,1,"J,Q","7,2,6,Q",stand,10.0,win,False,False,random-dfs,fixed,0.283,-1.0,-0.003,180,3.462
505,1,"J,Q,6","7,2,Q",hit,10.0,lose,False,True,random-dfs,fixed,0.283,-1.0,-0.003,180,3.462
505,1,"J,Q,6","7,2,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,0.283,-1.0,-0.003,180,3.462
506,1,"6,Q","6,K,J",stand,10.0,win,False,False,random-dfs,fixed,0.0,-1.0,-0.003,176,3.385
506,1,"6,Q,J","6,K,2","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,0.0,0.0,176,3.385
506,1,"6,Q,J","6,K,2",hit,10.0,lose,False,True,random-dfs,fixed,0.0,0.0,0.0,176,3.385
507,1,"J,2,8,K","10,5,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,-2.0,-0.006,172,3.308
507,1,"J,2,8","10,5,K","hit,stand",10.0,win,False,False,random-dfs,fixed,0.0,-1.0,-0.003,172,3.308
507,1,"J,2,8","10,5,K","double,stand",20.0,win,False,False,random-dfs,fixed,0.0,-1.0,-0.003,172,3.308
507,1,"J,2","10,5,8",stand,10.0,win,False,False,random-dfs,fixed,0.0,0.0,0.0,172,3.308
508,1,"8,K,J","K,5,K",hit,10.0,lose,False,True,random-dfs,fixed,0.0,-3.0,-0.01,168,3.231
508,1,"8,K","K,5,J",stand,10.0,win,False,False,random-dfs,fixed,0.0,-2.0,-0.006,168,3.231
508,1,"8,K,J","K,5,K","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,-3.0,-0.01,168,3.231
509,1,"J,K","8,3,2,6",stand,10.0,win,False,False,random-dfs,fixed,-0.31,1.0,0.003,164,3.154
509,1,"J,K,2","8,3,6","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.31,1.0,0.003,164,3.154
509,1,"J,K,2","8,3,6",hit,10.0,lose,False,True,random-dfs,fixed,-0.31,1.0,0.003,164,3.154
510,1,"2,6","10,9",stand,10.0,lose,False,False,random-dfs,fixed,-0.634,1.0,0.003,160,3.077
510,1,"2,6,A,K","10,9","hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-0.634,-1.0,-0.003,160,3.077
510,1,"2,6,A,K,6","10,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.634,0.0,0.0,160,3.077
510,1,"2,6,A","10,9","hit,stand",10.0,push,False,False,random-dfs,fixed,-0.634,0.0,0.0,160,3.077
510,1,"2,6,A","10,9","double,stand",20.0,push,False,False,random-dfs,fixed,-0.634,0.0,0.0,160,3.077
511,1,"A,K","6,3,6,4",stand,10.0,win,True,False,random-dfs,fixed,-0.325,2.0,0.006,156,3.0
512,1,"6,4","3,K,A,J",stand,10.0,win,False,False,random-dfs,fixed,-0.333,0.0,0.0,152,2.923
512,1,"6,4,A","3,K,J","double,stand",20.0,win,False,False,random-dfs,fixed,-0.333,0.0,0.0,152,2.923
512,1,"6,4,A","3,K,J","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.333,0.0,0.0,152,2.923
513,1,"A,J","10,Q",stand,10.0,win,True,False,random-dfs,fixed,0.342,-4.0,-0.013,148,2.846
514,1,"4,J","3,4,3,7",stand,10.0,lose,False,False,random-dfs,fixed,-1.054,3.0,0.01,144,2.769
514,1,"4,J,3","3,4,7,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.054,2.0,0.006,144,2.769
514,1,"4,J,3","3,4,7,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.054,2.0,0.006,144,2.769
514,1,"4,J,3,7","3,4,Q","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.054,2.0,0.006,144,2.769
515,1,"3,7,7","Q,6,6","double,stand",20.0,win,False,False,random-dfs,fixed,-0.361,2.0,0.006,140,2.692
515,1,"3,7,7,6","Q,6,3","hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.361,3.0,0.01,140,2.692
515,1,"3,7,7","Q,6,6","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.361,2.0,0.006,140,2.692
515,1,"3,7","Q,6,7",stand,10.0,win,False,False,random-dfs,fixed,-0.361,1.0,0.003,140,2.692
516,1,"7,6","3,3,6,J",stand,10.0,win,False,False,random-dfs,fixed,0.0,3.0,0.01,136,2.615
516,1,"7,6,6","3,3,J,K","double,stand",20.0,win,False,False,random-dfs,fixed,0.0,2.0,0.006,136,2.615
516,1,"7,6,6,J","3,3,K,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,3.0,0.01,136,2.615
516,1,"7,6,6","3,3,J,K","hit,stand",10.0,win,False,False,random-dfs,fixed,0.0,2.0,0.006,136,2.615
517,1,"6,J","K,5,3",stand,10.0,lose,False,False,random-dfs,fixed,1.147,1.0,0.003,132,2.538
517,1,"6,J,3","K,5,9","double,stand",20.0,win,False,False,random-dfs,fixed,1.147,1.0,0.003,132,2.538
517,1,"6,J,3,9","K,5,A,7","hit,hit",10.0,lose,False,True,random-dfs,fixed,1.147,0.0,0.0,132,2.538
517,1,"6,J,3","K,5,9","hit,stand",10.0,win,False,False,random-dfs,fixed,1.147,1.0,0.003,132,2.538
518,1,"3,9,K","A,7",hit,10.0,lose,False,True,random-dfs,fixed,1.182,-1.0,-0.003,128,2.462
518,1,"3,9,K","A,7","double,stand",20.0,lose,False,True,random-dfs,fixed,1.182,-1.0,-0.003,128,2.462
518,1,"3,9","A,7",stand,10.0,lose,False,False,random-dfs,fixed,1.182,0.0,0.0,128,2.462
519,1,"K,A","3,10,A,6",stand,10.0,win,True,False,random-dfs,fixed,1.219,-2.0,-0.006,124,2.385
520,1,"A,6,Q","J,Q","double,stand",20.0,lose,False,False,random-dfs,fixed,0.419,-3.0,-0.01,120,2.308
520,1,"A,6","J,Q",stand,10.0,lose,False,False,random-dfs,fixed,0.419,-2.0,-0.006,120,2.308
520,1,"A,6,Q","J,Q","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.419,-3.0,-0.01,120,2.308
520,1,"A,6,Q,J","J,Q","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.419,-4.0,-0.013,120,2.308
521,1,"Q,J","5,6,9",stand,10.0,push,False,False,random-dfs,fixed,-0.433,0.0,0.0,116,2.231
521,1,"Q,J,9","5,6,4,J",hit,10.0,lose,False,True,random-dfs,fixed,-0.433,0.0,0.0,116,2.231
521,1,"Q,J,9","5,6,4,J","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.433,0.0,0.0,116,2.231
522,1,"9,4","J,J",stand,10.0,lose,False,False,random-dfs,fixed,-0.448,-1.0,-0.003,112,2.154
522,1,"9,4,5","J,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.448,0.0,0.0,112,2.154
522,1,"9,4,5,8","J,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.448,0.0,0.0,112,2.154
522,1,"9,4,5","J,J","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.448,0.0,0.0,112,2.154
523,1,"5,8,2","6,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.929,2.0,0.006,108,2.077
523,1,"5,8,2,5,4","6,A","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.929,4.0,0.013,108,2.077
523,1,"5,8,2,5","6,A","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.929,3.0,0.01,108,2.077
523,1,"5,8","6,A",stand,10.0,lose,False,False,random-dfs,fixed,-0.929,1.0,0.003,108,2.077
523,1,"5,8,2","6,A","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.929,2.0,0.006,108,2.077
524,1,"2,5,4","4,6,4,2,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-0.481,6.0,0.019,104,2.0
524,1,"2,5,4,4","4,6,2,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.481,6.0,0.019,104,2.0
524,1,"2,5,4,4,2","4,6,Q","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.481,6.0,0.019,104,2.0
524,1,"2,5,4,4,2,Q","4,6,4,Q","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.481,6.0,0.019,104,2.0
524,1,"2,5,4","4,6,4,2,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.481,6.0,0.019,104,2.0
524,1,"2,5","4,6,4,4",stand,10.0,lose,False,False,random-dfs,fixed,-0.481,6.0,0.019,104,2.0
525,1,"4,4","2,Q,4,Q",stand,10.0,win,False,False,random-dfs,fixed,1.5,2.0,0.006,100,1.923
525,1,"4,4,4","2,Q,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,1.5,2.0,0.006,100,1.923
525,1,"4,4,4,Q","2,Q,4,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,1.5,4.0,0.013,100,1.923
525,1,"4,4,4","2,Q,Q","double,stand",20.0,win,False,False,random-dfs,fixed,1.5,2.0,0.006,100,1.923
526,1,"4,Q,Q","4,5,4,9","double,stand",20.0,lose,False,True,random-dfs,fixed,2.6,2.0,0.006,96,1.846
526,1,"4,Q,Q","4,5,4,9",hit,10.0,lose,False,True,random-dfs,fixed,2.6,2.0,0.006,96,1.846
526,1,"4,Q","4,5,Q",stand,10.0,lose,False,False,random-dfs,fixed,2.6,1.0,0.003,96,1.846
527,1,"Q,4","9,7,2",stand,10.0,lose,False,False,random-dfs,fixed,3.792,1.0,0.003,92,1.769
527,1,"Q,4,2","9,7,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,3.792,2.0,0.006,92,1.769
527,1,"Q,4,2,5","9,7,8","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,3.792,2.0,0.006,92,1.769
527,1,"Q,4,2","9,7,5","double,stand",20.0,lose,False,False,random-dfs,fixed,3.792,2.0,0.006,92,1.769
528,1,"2,5,10","8,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,3.957,0.0,0.0,88,1.692
528,1,"2,5,10,J","8,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,3.957,-1.0,-0.003,88,1.692
528,1,"2,5","8,J",stand,10.0,lose,False,False,random-dfs,fixed,3.957,1.0,0.003,88,1.692
528,1,"2,5,10","8,J","double,stand",20.0,lose,False,False,random-dfs,fixed,3.957,0.0,0.0,88,1.692
529,1,"10,J,7","5,Q,5",hit,10.0,lose,False,True,random-dfs,fixed,4.727,-1.0,-0.003,84,1.615
529,1,"10,J,7","5,Q,5","double,stand",20.0,lose,False,True,random-dfs,fixed,4.727,-1.0,-0.003,84,1.615
529,1,"10,J","5,Q,7",stand,10.0,win,False,False,random-dfs,fixed,4.727,-2.0,-0.006,84,1.615
530,1,"7,5,3","3,A,5","double,stand",20.0,lose,False,False,random-dfs,fixed,3.714,3.0,0.01,80,1.538
530,1,"7,5","3,A,3",stand,10.0,lose,False,False,random-dfs,fixed,3.714,2.0,0.006,80,1.538
530,1,"7,5,3","3,A,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,3.714,3.0,0.01,80,1.538
530,1,"7,5,3,5","3,A,6","hit,hit,stand",10.0,push,False,False,random-dfs,fixed,3.714,4.0,0.013,80,1.538
530,1,"7,5,3,5,6","3,A,10,A,4","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,3.714,3.0,0.01,80,1.538
531,1,"3,5,A","6,10,4","double,stand",20.0,lose,False,False,random-dfs,fixed,4.55,2.0,0.006,76,1.462
531,1,"3,5,A","6,10,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,4.55,2.0,0.006,76,1.462
531,1,"3,5,A,4,K","6,10,3","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,4.55,2.0,0.006,76,1.462
531,1,"3,5,A,4","6,10,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,4.55,1.0,0.003,76,1.462
531,1,"3,5","6,10,A",stand,10.0,lose,False,False,random-dfs,fixed,4.55,1.0,0.003,76,1.462
532,1,"A,J","10,5,A,4",stand,10.0,win,True,False,random-dfs,fixed,0.0,-2.0,-0.006,308,5.923
533,1,"A,4,J","8,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.338,-2.0,-0.006,304,5.846
533,1,"A,4,J,4","8,J","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.338,-1.0,-0.003,304,5.846
533,1,"A,4,J,4,K","8,J","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.338,-2.0,-0.006,304,5.846
533,1,"A,4","8,J",stand,10.0,lose,False,False,random-dfs,fixed,-0.338,-1.0,-0.003,304,5.846
533,1,"A,4,J","8,J","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.338,-2.0,-0.006,304,5.846
534,1,"J,4,10","K,2,K",hit,10.0,lose,False,True,random-dfs,fixed,-0.513,-2.0,-0.006,300,5.769
534,1,"J,4,10","K,2,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.513,-2.0,-0.006,300,5.769
534,1,"J,4","K,2,10",stand,10.0,win,False,False,random-dfs,fixed,-0.513,-1.0,-0.003,300,5.769
535,1,"10,K,Q","J,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.52,-5.0,-0.016,296,5.692
535,1,"10,K,Q","J,Q",hit,10.0,lose,False,True,random-dfs,fixed,-0.52,-5.0,-0.016,296,5.692
535,1,"10,K","J,Q",stand,10.0,push,False,False,random-dfs,fixed,-0.52,-4.0,-0.013,296,5.692
536,1,"Q,4,A,K","Q,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.23,-4.0,-0.013,292,5.615
536,1,"Q,4,A","Q,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.23,-3.0,-0.01,292,5.615
536,1,"Q,4","Q,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.23,-2.0,-0.006,292,5.615
536,1,"Q,4,A","Q,A","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.23,-3.0,-0.01,292,5.615
537,1,"A,K","A,4,10,10",stand,10.0,win,True,False,random-dfs,fixed,-1.603,-4.0,-0.013,288,5.538
538,1,"10,10","K,Q",stand,10.0,push,False,False,random-dfs,fixed,-1.986,-4.0,-0.013,284,5.462
538,1,"10,10,A","K,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.986,-5.0,-0.016,284,5.462
538,1,"10,10,A","K,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.986,-5.0,-0.016,284,5.462
539,1,"A,A,2","J,3,2,2","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.746,1.0,0.003,280,5.385
539,1,"A,A,2,2,2,10","J,3,8","hit,hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.746,0.0,0.0,280,5.385
539,1,"A,A,2,2,2,10,8","J,3,2,7","hit,hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.746,1.0,0.003,280,5.385
539,1,"A,A,2,2,2","J,3,10","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.746,0.0,0.0,280,5.385
539,1,"A,A,2,2","J,3,2,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.746,0.0,0.0,280,5.385
539,1,"A,A,2","J,3,2,2","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.746,1.0,0.003,280,5.385
539,1,"A,A","J,3,2,2",stand,10.0,lose,False,False,random-dfs,fixed,-2.746,0.0,0.0,280,5.385
540,1,"2,2,8,2,7","2,10,2,3","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.157,5.0,0.016,276,5.308
540,1,"2,2,8,2","2,10,7","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.157,3.0,0.01,276,5.308
540,1,"2,2,8","2,10,2,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.157,3.0,0.01,276,5.308
540,1,"2,2","2,10,8",stand,10.0,lose,False,False,random-dfs,fixed,-3.157,2.0,0.006,276,5.308
540,1,"2,2,8","2,10,2,7","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.157,3.0,0.01,276,5.308
541,1,"8,2,3","7,2,7,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.826,4.0,0.013,272,5.231
541,1,"8,2,3,7","7,2,4,9","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.826,4.0,0.013,272,5.231
541,1,"8,2,3,7,4","7,2,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.826,4.0,0.013,272,5.231
541,1,"8,2,3","7,2,7,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.826,4.0,0.013,272,5.231
541,1,"8,2","7,2,3,7",stand,10.0,lose,False,False,random-dfs,fixed,-2.826,3.0,0.01,272,5.231
542,1,"3,7","4,9,4",stand,10.0,lose,False,False,random-dfs,fixed,-2.485,3.0,0.01,268,5.154
542,1,"3,7,4","4,9,6","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.485,4.0,0.013,268,5.154
542,1,"3,7,4,6,A","4,9,2,6","hit,hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-2.485,5.0,0.016,268,5.154
542,1,"3,7,4,6","4,9,A,2,6","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.485,5.0,0.016,268,5.154
542,1,"3,7,4","4,9,6","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.485,4.0,0.013,268,5.154
543,1,"4,6","A,2,6",stand,10.0,lose,False,False,random-dfs,fixed,-2.134,3.0,0.01,264,5.077
543,1,"4,6,6","A,2,K,3,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.134,4.0,0.013,264,5.077
543,1,"4,6,6,K","A,2,3,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.134,4.0,0.013,264,5.077
543,1,"4,6,6","A,2,K,3,5","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.134,4.0,0.013,264,5.077
544,1,"6,K","3,5,7,A,K",stand,10.0,win,False,False,random-dfs,fixed,-1.773,0.0,0.0,260,5.0
544,1,"6,K,7","3,5,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.773,1.0,0.003,260,5.0
544,1,"6,K,7","3,5,A",hit,10.0,lose,False,True,random-dfs,fixed,-1.773,1.0,0.003,260,5.0
545,1,"7,A","K,K",stand,10.0,lose,False,False,random-dfs,fixed,-1.4,-3.0,-0.01,256,4.923
545,1,"7,A,9,7","K,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.4,-3.0,-0.01,256,4.923
545,1,"7,A,9","K,K","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.4,-3.0,-0.01,256,4.923
545,1,"7,A,9","K,K","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.4,-3.0,-0.01,256,4.923
546,1,"9,7,10","K,4,7",hit,10.0,lose,False,True,random-dfs,fixed,-2.031,-1.0,-0.003,252,4.846
546,1,"9,7","K,4,10",stand,10.0,win,False,False,random-dfs,fixed,-2.031,-1.0,-0.003,252,4.846
546,1,"9,7,10","K,4,7","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.031,-1.0,-0.003,252,4.846
547,1,"10,7,3","9,9","double,stand",20.0,win,False,False,random-dfs,fixed,-2.063,0.0,0.0,248,4.769
547,1,"10,7","9,9",stand,10.0,lose,False,False,random-dfs,fixed,-2.063,-1.0,-0.003,248,4.769
547,1,"10,7,3,9","9,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.063,0.0,0.0,248,4.769
547,1,"10,7,3","9,9","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.063,0.0,0.0,248,4.769
548,1,"3,9,7","3,10,J","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.306,0.0,0.0,244,4.692
548,1,"3,9,7,J","3,10,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.306,1.0,0.003,244,4.692
548,1,"3,9,7","3,10,J","double,stand",20.0,win,False,False,random-dfs,fixed,-2.306,0.0,0.0,244,4.692
548,1,"3,9","3,10,7",stand,10.0,lose,False,False,random-dfs,fixed,-2.306,1.0,0.003,244,4.692
549,1,"7,J,6","5,4,6,7",hit,10.0,lose,False,True,random-dfs,fixed,-2.131,3.0,0.01,240,4.615
549,1,"7,J,6","5,4,6,7","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.131,3.0,0.01,240,4.615
549,1,"7,J","5,4,6,6",stand,10.0,lose,False,False,random-dfs,fixed,-2.131,3.0,0.01,240,4.615
550,1,"6,6,Q","7,K",hit,10.0,lose,False,True,random-dfs,fixed,-1.95,0.0,0.0,236,4.538
